steps,learning_rates_per_step
0,0.0
1,8.426966292134831e-07
2,1.6853932584269661e-06
3,2.528089887640449e-06
4,3.3707865168539322e-06
5,4.213483146067415e-06
6,5.056179775280898e-06
7,5.898876404494382e-06
8,6.7415730337078645e-06
9,7.584269662921347e-06
10,8.42696629213483e-06
11,9.269662921348314e-06
12,1.0112359550561796e-05
13,1.095505617977528e-05
14,1.1797752808988763e-05
15,1.2640449438202245e-05
16,1.3483146067415729e-05
17,1.4325842696629212e-05
18,1.5168539325842694e-05
19,1.6011235955056176e-05
20,1.685393258426966e-05
21,1.7696629213483143e-05
22,1.853932584269663e-05
23,1.938202247191011e-05
24,2.0224719101123593e-05
25,2.1067415730337078e-05
26,2.191011235955056e-05
27,2.2752808988764045e-05
28,2.3595505617977527e-05
29,2.4438202247191012e-05
30,2.528089887640449e-05
31,2.6123595505617976e-05
32,2.6966292134831458e-05
33,2.7808988764044943e-05
34,2.8651685393258425e-05
35,2.949438202247191e-05
36,3.033707865168539e-05
37,3.1179775280898874e-05
38,3.202247191011235e-05
39,3.286516853932584e-05
40,3.370786516853932e-05
41,3.455056179775281e-05
42,3.539325842696629e-05
43,3.623595505617977e-05
44,3.707865168539326e-05
45,3.7921348314606736e-05
46,3.876404494382022e-05
47,3.96067415730337e-05
48,4.0449438202247185e-05
49,4.129213483146067e-05
50,4.2134831460674156e-05
51,4.2977528089887634e-05
52,4.382022471910112e-05
53,4.4662921348314605e-05
54,4.550561797752809e-05
55,4.634831460674157e-05
56,4.7191011235955054e-05
57,4.803370786516854e-05
58,4.8876404494382024e-05
59,4.9719101123595496e-05
60,5.056179775280898e-05
61,5.1404494382022467e-05
62,5.224719101123595e-05
63,5.308988764044943e-05
64,5.3932584269662916e-05
65,5.47752808988764e-05
66,5.5617977528089886e-05
67,5.6460674157303365e-05
68,5.730337078651685e-05
69,5.8146067415730335e-05
70,5.898876404494382e-05
71,5.983146067415729e-05
72,6.067415730337078e-05
73,6.151685393258427e-05
74,6.235955056179775e-05
75,6.320224719101123e-05
76,6.40449438202247e-05
77,6.48876404494382e-05
78,6.573033707865168e-05
79,6.657303370786515e-05
80,6.741573033707865e-05
81,6.825842696629212e-05
82,6.910112359550562e-05
83,6.99438202247191e-05
84,7.078651685393257e-05
85,7.162921348314607e-05
86,7.247191011235954e-05
87,7.331460674157302e-05
88,7.415730337078651e-05
89,7.5e-05
90,7.584269662921347e-05
91,7.668539325842696e-05
92,7.752808988764044e-05
93,7.837078651685393e-05
94,7.92134831460674e-05
95,8.005617977528089e-05
96,8.089887640449437e-05
97,8.174157303370786e-05
98,8.258426966292134e-05
99,8.342696629213483e-05
100,8.426966292134831e-05
101,8.51123595505618e-05
102,8.595505617977527e-05
103,8.679775280898875e-05
104,8.764044943820224e-05
105,8.848314606741572e-05
106,8.932584269662921e-05
107,9.016853932584269e-05
108,9.101123595505618e-05
109,9.185393258426966e-05
110,9.269662921348314e-05
111,9.353932584269662e-05
112,9.438202247191011e-05
113,9.522471910112359e-05
114,9.606741573033708e-05
115,9.691011235955056e-05
116,9.775280898876405e-05
117,9.859550561797753e-05
118,9.943820224719099e-05
119,0.00010028089887640448
120,0.00010112359550561796
121,0.00010196629213483145
122,0.00010280898876404493
123,0.00010365168539325843
124,0.0001044943820224719
125,0.0001053370786516854
126,0.00010617977528089886
127,0.00010702247191011234
128,0.00010786516853932583
129,0.00010870786516853931
130,0.0001095505617977528
131,0.00011039325842696628
132,0.00011123595505617977
133,0.00011207865168539325
134,0.00011292134831460673
135,0.00011376404494382021
136,0.0001146067415730337
137,0.00011544943820224718
138,0.00011629213483146067
139,0.00011713483146067415
140,0.00011797752808988764
141,0.00011882022471910112
142,0.00011966292134831458
143,0.00012050561797752808
144,0.00012134831460674156
145,0.00012219101123595505
146,0.00012303370786516854
147,0.000123876404494382
148,0.0001247191011235955
149,0.000125561797752809
150,0.00012640449438202245
151,0.00012724719101123595
152,0.0001280898876404494
153,0.0001289325842696629
154,0.0001297752808988764
155,0.00013061797752808989
156,0.00013146067415730335
157,0.00013230337078651684
158,0.0001331460674157303
159,0.0001339887640449438
160,0.0001348314606741573
161,0.00013567415730337078
162,0.00013651685393258425
163,0.00013735955056179774
164,0.00013820224719101123
165,0.00013904494382022473
166,0.0001398876404494382
167,0.00014073033707865166
168,0.00014157303370786515
169,0.00014241573033707864
170,0.00014325842696629213
171,0.0001441011235955056
172,0.0001449438202247191
173,0.00014578651685393258
174,0.00014662921348314605
175,0.00014747191011235954
176,0.00014831460674157303
177,0.0001491573033707865
178,0.00015
179,0.00015084269662921345
180,0.00015168539325842694
181,0.00015252808988764044
182,0.00015337078651685393
183,0.0001542134831460674
184,0.00015505617977528088
185,0.00015589887640449438
186,0.00015674157303370787
187,0.00015758426966292133
188,0.0001584269662921348
189,0.00015926966292134832
190,0.00016011235955056178
191,0.00016095505617977528
192,0.00016179775280898874
193,0.00016264044943820226
194,0.00016348314606741572
195,0.0001643258426966292
196,0.00016516853932584268
197,0.00016601123595505615
198,0.00016685393258426967
199,0.00016769662921348313
200,0.00016853932584269662
201,0.0001693820224719101
202,0.0001702247191011236
203,0.00017106741573033707
204,0.00017191011235955054
205,0.00017275280898876403
206,0.0001735955056179775
207,0.000174438202247191
208,0.00017528089887640448
209,0.00017612359550561797
210,0.00017696629213483143
211,0.0001778089887640449
212,0.00017865168539325842
213,0.00017949438202247188
214,0.00018033707865168538
215,0.00018117977528089884
216,0.00018202247191011236
217,0.00018286516853932582
218,0.00018370786516853932
219,0.00018455056179775278
220,0.00018539325842696627
221,0.00018623595505617977
222,0.00018707865168539323
223,0.00018792134831460672
224,0.00018876404494382021
225,0.0001896067415730337
226,0.00019044943820224717
227,0.00019129213483146064
228,0.00019213483146067416
229,0.00019297752808988762
230,0.0001938202247191011
231,0.00019466292134831458
232,0.0001955056179775281
233,0.00019634831460674156
234,0.00019719101123595505
235,0.00019803370786516852
236,0.00019887640449438198
237,0.0001997191011235955
238,0.00020056179775280897
239,0.00020140449438202246
240,0.00020224719101123593
241,0.00020308988764044944
242,0.0002039325842696629
243,0.00020477528089887637
244,0.00020561797752808987
245,0.00020646067415730333
246,0.00020730337078651685
247,0.00020814606741573032
248,0.0002089887640449438
249,0.00020983146067415727
250,0.0002106741573033708
251,0.00021151685393258426
252,0.00021235955056179772
253,0.0002132022471910112
254,0.00021404494382022468
255,0.0002148876404494382
256,0.00021573033707865166
257,0.00021657303370786515
258,0.00021741573033707862
259,0.0002182584269662921
260,0.0002191011235955056
261,0.00021994382022471907
262,0.00022078651685393256
263,0.00022162921348314605
264,0.00022247191011235954
265,0.000223314606741573
266,0.0002241573033707865
267,0.000225
268,0.00022584269662921346
269,0.00022668539325842695
270,0.00022752808988764042
271,0.0002283707865168539
272,0.0002292134831460674
273,0.0002300561797752809
274,0.00023089887640449436
275,0.00023174157303370785
276,0.00023258426966292134
277,0.0002334269662921348
278,0.0002342696629213483
279,0.00023511235955056176
280,0.00023595505617977528
281,0.00023679775280898875
282,0.00023764044943820224
283,0.0002384831460674157
284,0.00023932584269662917
285,0.0002401685393258427
286,0.00024101123595505615
287,0.00024185393258426965
288,0.0002426966292134831
289,0.00024353932584269663
290,0.0002443820224719101
291,0.0002452247191011236
292,0.0002460674157303371
293,0.0002469101123595505
294,0.000247752808988764
295,0.0002485955056179775
296,0.000249438202247191
297,0.0002502808988764045
298,0.000251123595505618
299,0.0002519662921348314
300,0.0002528089887640449
301,0.0002536516853932584
302,0.0002544943820224719
303,0.0002553370786516854
304,0.0002561797752808988
305,0.00025702247191011237
306,0.0002578651685393258
307,0.0002587078651685393
308,0.0002595505617977528
309,0.0002603932584269663
310,0.00026123595505617977
311,0.0002620786516853932
312,0.0002629213483146067
313,0.0002637640449438202
314,0.0002646067415730337
315,0.0002654494382022472
316,0.0002662921348314606
317,0.00026713483146067416
318,0.0002679775280898876
319,0.0002688202247191011
320,0.0002696629213483146
321,0.0002705056179775281
322,0.00027134831460674157
323,0.00027219101123595506
324,0.0002730337078651685
325,0.000273876404494382
326,0.0002747191011235955
327,0.000275561797752809
328,0.00027640449438202247
329,0.0002772471910112359
330,0.00027808988764044945
331,0.0002789325842696629
332,0.0002797752808988764
333,0.0002806179775280899
334,0.0002814606741573033
335,0.00028230337078651686
336,0.0002831460674157303
337,0.0002839887640449438
338,0.0002848314606741573
339,0.00028567415730337077
340,0.00028651685393258426
341,0.0002873595505617977
342,0.0002882022471910112
343,0.0002890449438202247
344,0.0002898876404494382
345,0.00029073033707865167
346,0.00029157303370786516
347,0.0002924157303370786
348,0.0002932584269662921
349,0.0002941011235955056
350,0.0002949438202247191
351,0.00029578651685393257
352,0.00029662921348314606
353,0.00029747191011235955
354,0.000298314606741573
355,0.0002991573033707865
356,0.0003
357,0.0002999994807791729
358,0.0002999979231202862
359,0.0002999953270341234
360,0.0002999916925386572
361,0.0002999870196590489
362,0.00029998130842764855
363,0.0002999745588839948
364,0.00029996677107481433
365,0.00029995794505402164
366,0.0002999480808827189
367,0.0002999371786291951
368,0.00029992523836892604
369,0.00029991226018457343
370,0.00029989824416598446
371,0.00029988319041019133
372,0.0002998670990214103
373,0.00029984997011104123
374,0.00029983180379766647
375,0.0002998126002070506
376,0.00029979235947213886
377,0.0002997710817330568
378,0.00029974876713710895
379,0.0002997254158387781
380,0.000299701027999724
381,0.00029967560378878216
382,0.0002996491433819631
383,0.00029962164696245076
384,0.0002995931147206013
385,0.0002995635468539418
