steps,learning_rates_per_step
1990,0.00016746143057503506
1991,0.00016754558204768583
1992,0.0001676297335203366
1993,0.00016771388499298734
1994,0.0001677980364656381
1995,0.0001678821879382889
1996,0.00016796633941093967
1997,0.00016805049088359044
1998,0.0001681346423562412
1999,0.00016821879382889198
2000,0.00016830294530154275
2001,0.00016838709677419354
2002,0.0001684712482468443
2003,0.00016855539971949508
2004,0.00016863955119214585
2005,0.00016872370266479662
2006,0.0001688078541374474
2007,0.00016889200561009816
2008,0.00016897615708274895
2009,0.00016906030855539972
2010,0.0001691444600280505
2011,0.00016922861150070126
2012,0.00016931276297335203
2013,0.00016939691444600277
2014,0.00016948106591865354
2015,0.00016956521739130433
2016,0.0001696493688639551
2017,0.00016973352033660587
2018,0.00016981767180925664
2019,0.0001699018232819074
2020,0.00016998597475455818
2021,0.00017007012622720895
2022,0.00017015427769985974
2023,0.0001702384291725105
2024,0.00017032258064516128
2025,0.00017040673211781205
2026,0.00017049088359046282
2027,0.00017057503506311359
2028,0.00017065918653576438
2029,0.00017074333800841515
2030,0.00017082748948106592
2031,0.0001709116409537167
2032,0.00017099579242636746
2033,0.0001710799438990182
2034,0.00017116409537166897
2035,0.00017124824684431974
2036,0.00017133239831697053
2037,0.0001714165497896213
2038,0.00017150070126227207
2039,0.00017158485273492284
2040,0.0001716690042075736
2041,0.00017175315568022437
2042,0.00017183730715287517
2043,0.00017192145862552594
2044,0.0001720056100981767
2045,0.00017208976157082748
2046,0.00017217391304347825
2047,0.00017225806451612901
2048,0.0001723422159887798
2049,0.00017242636746143058
2050,0.00017251051893408135
2051,0.00017259467040673212
2052,0.00017267882187938289
2053,0.00017276297335203363
2054,0.0001728471248246844
2055,0.00017293127629733516
2056,0.00017301542776998596
2057,0.00017309957924263673
2058,0.0001731837307152875
2059,0.00017326788218793827
2060,0.00017335203366058904
2061,0.0001734361851332398
2062,0.00017352033660589057
2063,0.00017360448807854137
2064,0.00017368863955119214
2065,0.0001737727910238429
2066,0.00017385694249649368
2067,0.00017394109396914444
2068,0.0001740252454417952
2069,0.000174109396914446
2070,0.00017419354838709678
2071,0.00017427769985974755
2072,0.00017436185133239831
2073,0.00017444600280504906
2074,0.00017453015427769983
2075,0.0001746143057503506
2076,0.00017469845722300136
2077,0.00017478260869565216
2078,0.00017486676016830293
2079,0.0001749509116409537
2080,0.00017503506311360446
2081,0.00017511921458625523
2082,0.000175203366058906
2083,0.0001752875175315568
2084,0.00017537166900420757
2085,0.00017545582047685834
2086,0.0001755399719495091
2087,0.00017562412342215987
2088,0.00017570827489481064
2089,0.00017579242636746144
2090,0.0001758765778401122
2091,0.00017596072931276298
2092,0.00017604488078541374
2093,0.00017612903225806449
2094,0.00017621318373071525
2095,0.00017629733520336602
2096,0.0001763814866760168
2097,0.0001764656381486676
2098,0.00017654978962131836
2099,0.00017663394109396913
2100,0.0001767180925666199
2101,0.00017680224403927066
2102,0.00017688639551192143
2103,0.00017697054698457223
2104,0.000177054698457223
2105,0.00017713884992987377
2106,0.00017722300140252453
2107,0.0001773071528751753
2108,0.00017739130434782607
2109,0.00017747545582047684
2110,0.00017755960729312764
2111,0.0001776437587657784
2112,0.00017772791023842917
2113,0.00017781206171107992
2114,0.00017789621318373068
2115,0.00017798036465638145
2116,0.00017806451612903222
2117,0.00017814866760168302
2118,0.00017823281907433379
2119,0.00017831697054698455
2120,0.00017840112201963532
2121,0.0001784852734922861
2122,0.00017856942496493686
2123,0.00017865357643758763
2124,0.00017873772791023843
2125,0.0001788218793828892
2126,0.00017890603085553996
2127,0.00017899018232819073
2128,0.0001790743338008415
2129,0.00017915848527349227
2130,0.00017924263674614307
2131,0.00017932678821879383
2132,0.0001794109396914446
2133,0.00017949509116409534
2134,0.0001795792426367461
2135,0.00017966339410939688
2136,0.00017974754558204765
2137,0.00017983169705469842
2138,0.00017991584852734922
2139,0.00017999999999999998
2140,0.00018008415147265075
2141,0.00018016830294530152
2142,0.0001802524544179523
2143,0.00018033660589060306
2144,0.00018042075736325386
2145,0.00018050490883590462
2146,0.0001805890603085554
2147,0.00018067321178120616
2148,0.00018075736325385693
2149,0.0001808415147265077
2150,0.00018092566619915847
2151,0.00018100981767180926
2152,0.00018109396914446003
2153,0.0001811781206171108
2154,0.00018126227208976154
2155,0.0001813464235624123
2156,0.00018143057503506308
2157,0.00018151472650771385
2158,0.00018159887798036464
2159,0.00018168302945301541
2160,0.00018176718092566618
2161,0.00018185133239831695
2162,0.00018193548387096772
2163,0.0001820196353436185
2164,0.00018210378681626926
2165,0.00018218793828892005
2166,0.00018227208976157082
2167,0.0001823562412342216
2168,0.00018244039270687236
2169,0.00018252454417952313
2170,0.0001826086956521739
2171,0.0001826928471248247
2172,0.00018277699859747546
2173,0.00018286115007012623
2174,0.00018294530154277697
2175,0.00018302945301542774
2176,0.0001831136044880785
2177,0.00018319775596072928
2178,0.00018328190743338005
2179,0.00018336605890603084
2180,0.0001834502103786816
2181,0.00018353436185133238
2182,0.00018361851332398315
2183,0.00018370266479663392
2184,0.0001837868162692847
2185,0.00018387096774193548
2186,0.00018395511921458625
2187,0.00018403927068723702
2188,0.0001841234221598878
2189,0.00018420757363253856
2190,0.00018429172510518933
2191,0.00018437587657784012
2192,0.0001844600280504909
2193,0.00018454417952314166
2194,0.0001846283309957924
2195,0.00018471248246844317
2196,0.00018479663394109394
2197,0.0001848807854137447
2198,0.00018496493688639548
2199,0.00018504908835904627
2200,0.00018513323983169704
2201,0.0001852173913043478
2202,0.00018530154277699858
2203,0.00018538569424964935
2204,0.00018546984572230012
2205,0.0001855539971949509
2206,0.00018563814866760168
2207,0.00018572230014025245
2208,0.00018580645161290322
2209,0.000185890603085554
2210,0.00018597475455820476
2211,0.00018605890603085552
2212,0.00018614305750350632
2213,0.0001862272089761571
2214,0.00018631136044880783
2215,0.0001863955119214586
2216,0.00018647966339410937
2217,0.00018656381486676014
2218,0.0001866479663394109
2219,0.00018673211781206167
2220,0.00018681626928471247
2221,0.00018690042075736324
2222,0.000186984572230014
2223,0.00018706872370266478
2224,0.00018715287517531555
2225,0.00018723702664796631
2226,0.0001873211781206171
2227,0.00018740532959326788
2228,0.00018748948106591865
2229,0.00018757363253856942
2230,0.00018765778401122019
2231,0.00018774193548387095
2232,0.00018782608695652175
2233,0.00018791023842917252
2234,0.00018799438990182326
2235,0.00018807854137447403
2236,0.0001881626928471248
2237,0.00018824684431977557
2238,0.00018833099579242634
2239,0.0001884151472650771
2240,0.0001884992987377279
2241,0.00018858345021037867
2242,0.00018866760168302944
2243,0.0001887517531556802
2244,0.00018883590462833097
2245,0.00018892005610098174
2246,0.00018900420757363254
2247,0.0001890883590462833
2248,0.00018917251051893408
2249,0.00018925666199158485
2250,0.00018934081346423561
2251,0.00018942496493688638
2252,0.00018950911640953715
2253,0.00018959326788218795
2254,0.0001896774193548387
2255,0.00018976157082748946
2256,0.00018984572230014023
2257,0.000189929873772791
2258,0.00019001402524544176
2259,0.00019009817671809253
2260,0.00019018232819074333
2261,0.0001902664796633941
2262,0.00019035063113604487
2263,0.00019043478260869564
2264,0.0001905189340813464
2265,0.00019060308555399717
2266,0.00019068723702664794
2267,0.00019077138849929874
2268,0.0001908555399719495
2269,0.00019093969144460028
2270,0.00019102384291725104
2271,0.0001911079943899018
2272,0.00019119214586255258
2273,0.00019127629733520338
2274,0.0001913604488078541
2275,0.0001914446002805049
2276,0.00019152875175315566
2277,0.00019161290322580643
2278,0.0001916970546984572
2279,0.00019178120617110796
2280,0.00019186535764375873
2281,0.00019194950911640953
2282,0.0001920336605890603
2283,0.00019211781206171106
2284,0.00019220196353436183
2285,0.0001922861150070126
2286,0.00019237026647966337
2287,0.00019245441795231417
2288,0.00019253856942496494
2289,0.0001926227208976157
2290,0.00019270687237026647
2291,0.00019279102384291724
2292,0.000192875175315568
2293,0.0001929593267882188
2294,0.00019304347826086952
2295,0.00019312762973352032
2296,0.00019321178120617109
2297,0.00019329593267882185
2298,0.00019338008415147262
2299,0.0001934642356241234
2300,0.00019354838709677416
2301,0.00019363253856942496
2302,0.00019371669004207573
2303,0.0001938008415147265
2304,0.00019388499298737726
2305,0.00019396914446002803
2306,0.0001940532959326788
2307,0.00019413744740532957
2308,0.00019422159887798037
2309,0.00019430575035063113
2310,0.0001943899018232819
2311,0.00019447405329593267
2312,0.00019455820476858344
2313,0.0001946423562412342
2314,0.00019472650771388495
2315,0.00019481065918653575
2316,0.00019489481065918652
2317,0.00019497896213183728
2318,0.00019506311360448805
2319,0.00019514726507713882
2320,0.0001952314165497896
2321,0.00019531556802244036
2322,0.00019539971949509115
2323,0.00019548387096774192
2324,0.0001955680224403927
2325,0.00019565217391304346
2326,0.00019573632538569423
2327,0.000195820476858345
2328,0.0001959046283309958
2329,0.00019598877980364656
2330,0.00019607293127629733
2331,0.0001961570827489481
2332,0.00019624123422159887
2333,0.00019632538569424964
2334,0.00019640953716690038
2335,0.00019649368863955115
2336,0.00019657784011220194
2337,0.0001966619915848527
2338,0.00019674614305750348
2339,0.00019683029453015425
2340,0.00019691444600280502
2341,0.0001969985974754558
2342,0.00019708274894810658
2343,0.00019716690042075735
2344,0.00019725105189340812
2345,0.0001973352033660589
2346,0.00019741935483870966
2347,0.00019750350631136043
2348,0.00019758765778401122
2349,0.000197671809256662
2350,0.00019775596072931276
2351,0.00019784011220196353
2352,0.0001979242636746143
2353,0.00019800841514726507
2354,0.0001980925666199158
2355,0.00019817671809256658
2356,0.00019826086956521737
2357,0.00019834502103786814
2358,0.0001984291725105189
2359,0.00019851332398316968
2360,0.00019859747545582045
2361,0.00019868162692847122
2362,0.000198765778401122
2363,0.00019884992987377278
2364,0.00019893408134642355
2365,0.00019901823281907432
2366,0.0001991023842917251
2367,0.00019918653576437586
2368,0.00019927068723702663
2369,0.00019935483870967742
2370,0.0001994389901823282
2371,0.00019952314165497896
2372,0.00019960729312762973
2373,0.0001996914446002805
2374,0.00019977559607293124
2375,0.000199859747545582
2376,0.00019994389901823278
2377,0.00020002805049088357
2378,0.00020011220196353434
2379,0.0002001963534361851
2380,0.00020028050490883588
2381,0.00020036465638148665
2382,0.00020044880785413742
2383,0.0002005329593267882
2384,0.00020061711079943898
2385,0.00020070126227208975
2386,0.00020078541374474052
2387,0.0002008695652173913
2388,0.00020095371669004206
2389,0.00020103786816269285
2390,0.00020112201963534362
2391,0.0002012061711079944
2392,0.00020129032258064516
2393,0.00020137447405329593
2394,0.00020145862552594667
2395,0.00020154277699859744
2396,0.0002016269284712482
2397,0.000201711079943899
2398,0.00020179523141654977
2399,0.00020187938288920054
2400,0.0002019635343618513
2401,0.00020204768583450208
2402,0.00020213183730715285
2403,0.00020221598877980364
2404,0.0002023001402524544
2405,0.00020238429172510518
2406,0.00020246844319775595
2407,0.00020255259467040672
2408,0.00020263674614305748
2409,0.00020272089761570825
2410,0.00020280504908835905
2411,0.00020288920056100982
2412,0.0002029733520336606
2413,0.00020305750350631136
2414,0.0002031416549789621
2415,0.00020322580645161287
2416,0.00020330995792426363
2417,0.00020339410939691443
2418,0.0002034782608695652
2419,0.00020356241234221597
2420,0.00020364656381486674
2421,0.0002037307152875175
2422,0.00020381486676016827
2423,0.00020389901823281904
2424,0.00020398316970546984
2425,0.0002040673211781206
2426,0.00020415147265077138
2427,0.00020423562412342215
2428,0.00020431977559607291
2429,0.00020440392706872368
2430,0.00020448807854137448
2431,0.00020457223001402525
2432,0.00020465638148667602
2433,0.00020474053295932679
2434,0.00020482468443197753
2435,0.0002049088359046283
2436,0.00020499298737727906
2437,0.00020507713884992983
2438,0.00020516129032258063
2439,0.0002052454417952314
2440,0.00020532959326788217
2441,0.00020541374474053294
2442,0.0002054978962131837
2443,0.00020558204768583447
2444,0.00020566619915848527
2445,0.00020575035063113604
2446,0.0002058345021037868
2447,0.00020591865357643757
2448,0.00020600280504908834
2449,0.0002060869565217391
2450,0.0002061711079943899
2451,0.00020625525946704068
2452,0.00020633941093969145
2453,0.00020642356241234221
2454,0.00020650771388499296
2455,0.00020659186535764372
2456,0.0002066760168302945
2457,0.00020676016830294526
2458,0.00020684431977559606
2459,0.00020692847124824683
2460,0.0002070126227208976
2461,0.00020709677419354836
2462,0.00020718092566619913
2463,0.0002072650771388499
2464,0.00020734922861150067
2465,0.00020743338008415147
2466,0.00020751753155680224
2467,0.000207601683029453
2468,0.00020768583450210377
2469,0.00020776998597475454
2470,0.0002078541374474053
2471,0.0002079382889200561
2472,0.00020802244039270688
2473,0.00020810659186535764
2474,0.00020819074333800839
2475,0.00020827489481065915
2476,0.00020835904628330992
2477,0.0002084431977559607
2478,0.00020852734922861146
2479,0.00020861150070126226
2480,0.00020869565217391303
2481,0.0002087798036465638
2482,0.00020886395511921456
2483,0.00020894810659186533
2484,0.0002090322580645161
2485,0.0002091164095371669
2486,0.00020920056100981766
2487,0.00020928471248246843
2488,0.0002093688639551192
2489,0.00020945301542776997
2490,0.00020953716690042074
2491,0.00020962131837307154
2492,0.0002097054698457223
2493,0.00020978962131837307
2494,0.00020987377279102381
2495,0.00020995792426367458
2496,0.00021004207573632535
2497,0.00021012622720897612
2498,0.0002102103786816269
2499,0.00021029453015427769
2500,0.00021037868162692845
2501,0.00021046283309957922
2502,0.00021054698457223
2503,0.00021063113604488076
2504,0.00021071528751753153
2505,0.00021079943899018233
2506,0.0002108835904628331
2507,0.00021096774193548386
2508,0.00021105189340813463
2509,0.0002111360448807854
2510,0.00021122019635343617
2511,0.00021130434782608694
2512,0.00021138849929873773
2513,0.0002114726507713885
2514,0.00021155680224403924
2515,0.00021164095371669
2516,0.00021172510518934078
2517,0.00021180925666199155
2518,0.00021189340813464232
2519,0.0002119775596072931
2520,0.00021206171107994388
2521,0.00021214586255259465
2522,0.00021223001402524542
2523,0.0002123141654978962
2524,0.00021239831697054696
2525,0.00021248246844319773
2526,0.00021256661991584852
2527,0.0002126507713884993
2528,0.00021273492286115006
2529,0.00021281907433380083
2530,0.0002129032258064516
2531,0.00021298737727910237
2532,0.00021307152875175316
2533,0.00021315568022440393
2534,0.00021323983169705467
2535,0.00021332398316970544
2536,0.0002134081346423562
2537,0.00021349228611500698
2538,0.00021357643758765775
2539,0.00021366058906030852
2540,0.0002137447405329593
2541,0.00021382889200561008
2542,0.00021391304347826085
2543,0.00021399719495091162
2544,0.0002140813464235624
2545,0.00021416549789621316
2546,0.00021424964936886395
2547,0.00021433380084151472
2548,0.0002144179523141655
2549,0.00021450210378681626
2550,0.00021458625525946703
2551,0.0002146704067321178
2552,0.00021475455820476857
2553,0.00021483870967741936
2554,0.0002149228611500701
2555,0.00021500701262272087
2556,0.00021509116409537164
2557,0.0002151753155680224
2558,0.00021525946704067318
2559,0.00021534361851332395
2560,0.00021542776998597474
2561,0.0002155119214586255
2562,0.00021559607293127628
2563,0.00021568022440392705
2564,0.00021576437587657782
2565,0.0002158485273492286
2566,0.00021593267882187936
2567,0.00021601683029453015
2568,0.00021610098176718092
2569,0.0002161851332398317
2570,0.00021626928471248246
2571,0.00021635343618513323
2572,0.000216437587657784
2573,0.0002165217391304348
2574,0.00021660589060308553
2575,0.0002166900420757363
2576,0.00021677419354838707
2577,0.00021685834502103784
2578,0.0002169424964936886
2579,0.00021702664796633938
2580,0.00021711079943899014
2581,0.00021719495091164094
2582,0.0002172791023842917
2583,0.00021736325385694248
2584,0.00021744740532959325
2585,0.00021753155680224402
2586,0.00021761570827489478
2587,0.00021769985974754558
2588,0.00021778401122019635
2589,0.00021786816269284712
2590,0.0002179523141654979
2591,0.00021803646563814866
2592,0.00021812061711079942
2593,0.00021820476858345022
2594,0.00021828892005610093
2595,0.00021837307152875173
2596,0.0002184572230014025
2597,0.00021854137447405327
2598,0.00021862552594670404
2599,0.0002187096774193548
2600,0.00021879382889200557
2601,0.00021887798036465637
2602,0.00021896213183730714
2603,0.0002190462833099579
2604,0.00021913043478260868
2605,0.00021921458625525945
2606,0.00021929873772791021
2607,0.00021938288920056098
2608,0.00021946704067321178
2609,0.00021955119214586255
2610,0.00021963534361851332
2611,0.00021971949509116408
2612,0.00021980364656381485
2613,0.00021988779803646562
2614,0.00021997194950911636
2615,0.00022005610098176716
2616,0.00022014025245441793
2617,0.0002202244039270687
2618,0.00022030855539971947
2619,0.00022039270687237023
2620,0.000220476858345021
2621,0.00022056100981767177
2622,0.00022064516129032257
2623,0.00022072931276297334
2624,0.0002208134642356241
2625,0.00022089761570827487
2626,0.00022098176718092564
2627,0.0002210659186535764
2628,0.0002211500701262272
2629,0.00022123422159887798
2630,0.00022131837307152875
2631,0.00022140252454417951
2632,0.00022148667601683028
2633,0.00022157082748948105
2634,0.0002216549789621318
2635,0.00022173913043478256
2636,0.00022182328190743336
2637,0.00022190743338008413
2638,0.0002219915848527349
2639,0.00022207573632538566
2640,0.00022215988779803643
2641,0.0002222440392706872
2642,0.000222328190743338
2643,0.00022241234221598877
2644,0.00022249649368863954
2645,0.0002225806451612903
2646,0.00022266479663394107
2647,0.00022274894810659184
2648,0.00022283309957924264
2649,0.0002229172510518934
2650,0.00022300140252454417
2651,0.00022308555399719494
2652,0.0002231697054698457
2653,0.00022325385694249648
2654,0.00022333800841514722
2655,0.000223422159887798
2656,0.0002235063113604488
2657,0.00022359046283309956
2658,0.00022367461430575032
2659,0.0002237587657784011
2660,0.00022384291725105186
2661,0.00022392706872370263
2662,0.00022401122019635343
2663,0.0002240953716690042
2664,0.00022417952314165496
2665,0.00022426367461430573
2666,0.0002243478260869565
2667,0.00022443197755960727
2668,0.00022451612903225804
2669,0.00022460028050490884
2670,0.0002246844319775596
2671,0.00022476858345021037
2672,0.00022485273492286114
2673,0.0002249368863955119
2674,0.00022502103786816265
2675,0.00022510518934081342
2676,0.0002251893408134642
2677,0.00022527349228611499
2678,0.00022535764375876575
2679,0.00022544179523141652
2680,0.0002255259467040673
2681,0.00022561009817671806
2682,0.00022569424964936883
2683,0.00022577840112201963
2684,0.0002258625525946704
2685,0.00022594670406732116
2686,0.00022603085553997193
2687,0.0002261150070126227
2688,0.00022619915848527347
2689,0.00022628330995792426
2690,0.00022636746143057503
2691,0.0002264516129032258
2692,0.00022653576437587657
2693,0.00022661991584852734
2694,0.00022670406732117808
2695,0.00022678821879382885
2696,0.00022687237026647962
2697,0.00022695652173913041
2698,0.00022704067321178118
2699,0.00022712482468443195
2700,0.00022720897615708272
2701,0.0002272931276297335
2702,0.00022737727910238426
2703,0.00022746143057503505
2704,0.00022754558204768582
2705,0.0002276297335203366
2706,0.00022771388499298736
2707,0.00022779803646563813
2708,0.0002278821879382889
2709,0.00022796633941093967
2710,0.00022805049088359046
2711,0.00022813464235624123
2712,0.000228218793828892
2713,0.00022830294530154277
2714,0.0002283870967741935
2715,0.00022847124824684428
2716,0.00022855539971949505
2717,0.00022863955119214584
2718,0.0002287237026647966
2719,0.00022880785413744738
2720,0.00022889200561009815
2721,0.00022897615708274892
2722,0.0002290603085553997
2723,0.00022914446002805046
2724,0.00022922861150070125
2725,0.00022931276297335202
2726,0.0002293969144460028
2727,0.00022948106591865356
2728,0.00022956521739130433
2729,0.0002296493688639551
2730,0.0002297335203366059
2731,0.00022981767180925666
2732,0.00022990182328190743
2733,0.0002299859747545582
2734,0.00023007012622720894
2735,0.0002301542776998597
2736,0.00023023842917251048
2737,0.00023032258064516125
2738,0.00023040673211781204
2739,0.0002304908835904628
2740,0.00023057503506311358
2741,0.00023065918653576435
2742,0.00023074333800841512
2743,0.00023082748948106589
2744,0.00023091164095371668
2745,0.00023099579242636745
2746,0.00023107994389901822
2747,0.000231164095371669
2748,0.00023124824684431976
2749,0.00023133239831697053
2750,0.00023141654978962132
2751,0.0002315007012622721
2752,0.00023158485273492286
2753,0.00023166900420757363
2754,0.00023175315568022437
2755,0.00023183730715287514
2756,0.0002319214586255259
2757,0.00023200561009817668
2758,0.00023208976157082747
2759,0.00023217391304347824
2760,0.000232258064516129
2761,0.00023234221598877978
2762,0.00023242636746143055
2763,0.00023251051893408132
2764,0.00023259467040673208
2765,0.00023267882187938288
2766,0.00023276297335203365
2767,0.00023284712482468442
2768,0.0002329312762973352
2769,0.00023301542776998596
2770,0.00023309957924263672
2771,0.00023318373071528752
2772,0.0002332678821879383
2773,0.00023335203366058906
2774,0.0002334361851332398
2775,0.00023352033660589057
2776,0.00023360448807854134
2777,0.0002336886395511921
2778,0.00023377279102384287
2779,0.00023385694249649367
2780,0.00023394109396914444
2781,0.0002340252454417952
2782,0.00023410939691444598
2783,0.00023419354838709674
2784,0.00023427769985974751
2785,0.0002343618513323983
2786,0.00023444600280504908
2787,0.00023453015427769985
2788,0.00023461430575035062
2789,0.00023469845722300138
2790,0.00023478260869565215
2791,0.00023486676016830295
2792,0.00023495091164095372
2793,0.0002350350631136045
2794,0.00023511921458625523
2795,0.000235203366058906
2796,0.00023528751753155677
2797,0.00023537166900420753
2798,0.0002354558204768583
2799,0.0002355399719495091
2800,0.00023562412342215987
2801,0.00023570827489481064
2802,0.0002357924263674614
2803,0.00023587657784011217
2804,0.00023596072931276294
2805,0.00023604488078541374
2806,0.0002361290322580645
2807,0.00023621318373071528
2808,0.00023629733520336605
2809,0.00023638148667601681
2810,0.00023646563814866758
2811,0.00023654978962131835
2812,0.00023663394109396915
2813,0.00023671809256661992
2814,0.00023680224403927066
2815,0.00023688639551192143
2816,0.0002369705469845722
2817,0.00023705469845722296
2818,0.00023713884992987373
2819,0.00023722300140252453
2820,0.0002373071528751753
2821,0.00023739130434782607
2822,0.00023747545582047683
2823,0.0002375596072931276
2824,0.00023764375876577837
2825,0.00023772791023842914
2826,0.00023781206171107994
2827,0.0002378962131837307
2828,0.00023798036465638147
2829,0.00023806451612903224
2830,0.000238148667601683
2831,0.00023823281907433378
2832,0.00023831697054698458
2833,0.00023840112201963535
2834,0.0002384852734922861
2835,0.00023856942496493686
2836,0.00023865357643758762
2837,0.0002387377279102384
2838,0.00023882187938288916
2839,0.00023890603085553993
2840,0.00023899018232819073
2841,0.0002390743338008415
2842,0.00023915848527349226
2843,0.00023924263674614303
2844,0.0002393267882187938
2845,0.00023941093969144457
2846,0.00023949509116409537
2847,0.00023957924263674614
2848,0.0002396633941093969
2849,0.00023974754558204767
2850,0.00023983169705469844
2851,0.0002399158485273492
2852,0.00023999999999999998
2853,0.00024008415147265077
2854,0.00024016830294530154
2855,0.00024025245441795229
2856,0.00024033660589060305
2857,0.00024042075736325382
2858,0.0002405049088359046
2859,0.00024058906030855536
2860,0.00024067321178120616
2861,0.00024075736325385692
2862,0.0002408415147265077
2863,0.00024092566619915846
2864,0.00024100981767180923
2865,0.00024109396914446
2866,0.00024117812061711077
2867,0.00024126227208976156
2868,0.00024134642356241233
2869,0.0002414305750350631
2870,0.00024151472650771387
2871,0.00024159887798036464
2872,0.0002416830294530154
2873,0.0002417671809256662
2874,0.00024185133239831697
2875,0.00024193548387096771
2876,0.00024201963534361848
2877,0.00024210378681626925
2878,0.00024218793828892002
2879,0.0002422720897615708
2880,0.00024235624123422156
2881,0.00024244039270687235
2882,0.00024252454417952312
2883,0.0002426086956521739
2884,0.00024269284712482466
2885,0.00024277699859747543
2886,0.0002428611500701262
2887,0.000242945301542777
2888,0.00024302945301542776
2889,0.00024311360448807853
2890,0.0002431977559607293
2891,0.00024328190743338007
2892,0.00024336605890603084
2893,0.00024345021037868163
2894,0.0002435343618513324
2895,0.00024361851332398314
2896,0.0002437026647966339
2897,0.00024378681626928468
2898,0.00024387096774193545
2899,0.00024395511921458622
2900,0.000244039270687237
2901,0.00024412342215988778
2902,0.0002442075736325385
2903,0.0002442917251051893
2904,0.0002443758765778401
2905,0.00024446002805049086
2906,0.00024454417952314165
2907,0.0002446283309957924
2908,0.0002447124824684432
2909,0.00024479663394109393
2910,0.00024488078541374473
2911,0.0002449649368863955
2912,0.00024504908835904627
2913,0.00024513323983169706
2914,0.0002452173913043478
2915,0.00024530154277699855
2916,0.00024538569424964934
2917,0.0002454698457223001
2918,0.0002455539971949509
2919,0.0002456381486676017
2920,0.0002457223001402524
2921,0.0002458064516129032
2922,0.00024589060308555395
2923,0.00024597475455820475
2924,0.0002460589060308555
2925,0.0002461430575035063
2926,0.0002462272089761571
2927,0.0002463113604488078
2928,0.0002463955119214586
2929,0.00024647966339410936
2930,0.00024656381486676016
2931,0.00024664796633941095
2932,0.0002467321178120617
2933,0.0002468162692847125
2934,0.00024690042075736323
2935,0.000246984572230014
2936,0.00024706872370266477
2937,0.0002471528751753155
2938,0.0002472370266479663
2939,0.0002473211781206171
2940,0.00024740532959326785
2941,0.00024748948106591864
2942,0.0002475736325385694
2943,0.0002476577840112202
2944,0.0002477419354838709
2945,0.0002478260869565217
2946,0.0002479102384291725
2947,0.00024799438990182325
2948,0.00024807854137447405
2949,0.0002481626928471248
2950,0.0002482468443197756
2951,0.0002483309957924264
2952,0.0002484151472650771
2953,0.0002484992987377279
2954,0.00024858345021037866
2955,0.0002486676016830294
2956,0.0002487517531556802
2957,0.00024883590462833094
2958,0.00024892005610098174
2959,0.00024900420757363253
2960,0.0002490883590462833
2961,0.00024917251051893407
2962,0.0002492566619915848
2963,0.0002493408134642356
2964,0.00024942496493688635
2965,0.00024950911640953715
2966,0.00024959326788218794
2967,0.0002496774193548387
2968,0.0002497615708274895
2969,0.0002498457223001402
2970,0.000249929873772791
2971,0.00025001402524544176
2972,0.00025009817671809256
2973,0.00025018232819074335
2974,0.0002502664796633941
2975,0.00025035063113604483
2976,0.00025043478260869563
2977,0.00025051893408134637
2978,0.00025060308555399717
2979,0.0002506872370266479
2980,0.0002507713884992987
2981,0.0002508555399719495
2982,0.00025093969144460024
2983,0.00025102384291725104
2984,0.0002511079943899018
2985,0.0002511921458625526
2986,0.00025127629733520337
2987,0.0002513604488078541
2988,0.0002514446002805049
2989,0.00025152875175315565
2990,0.00025161290322580645
2991,0.0002516970546984572
2992,0.000251781206171108
2993,0.0002518653576437588
2994,0.0002519495091164095
2995,0.00025203366058906026
2996,0.00025211781206171106
2997,0.0002522019635343618
2998,0.0002522861150070126
2999,0.00025237026647966334
3000,0.00025245441795231413
3001,0.00025253856942496493
3002,0.00025262272089761567
3003,0.00025270687237026647
3004,0.0002527910238429172
3005,0.000252875175315568
3006,0.0002529593267882188
3007,0.00025304347826086954
3008,0.00025312762973352034
3009,0.0002532117812061711
3010,0.0002532959326788219
3011,0.0002533800841514726
3012,0.0002534642356241234
3013,0.0002535483870967742
3014,0.00025363253856942495
3015,0.0002537166900420757
3016,0.0002538008415147265
3017,0.00025388499298737723
3018,0.000253969144460028
3019,0.00025405329593267877
3020,0.00025413744740532956
3021,0.00025422159887798036
3022,0.0002543057503506311
3023,0.0002543899018232819
3024,0.00025447405329593264
3025,0.00025455820476858343
3026,0.0002546423562412342
3027,0.00025472650771388497
3028,0.00025481065918653577
3029,0.0002548948106591865
3030,0.0002549789621318373
3031,0.00025506311360448805
3032,0.00025514726507713884
3033,0.00025523141654978964
3034,0.0002553155680224404
3035,0.0002553997194950911
3036,0.0002554838709677419
3037,0.00025556802244039266
3038,0.00025565217391304346
3039,0.0002557363253856942
3040,0.000255820476858345
3041,0.0002559046283309958
3042,0.00025598877980364653
3043,0.0002560729312762973
3044,0.00025615708274894807
3045,0.00025624123422159886
3046,0.0002563253856942496
3047,0.0002564095371669004
3048,0.0002564936886395512
3049,0.00025657784011220194
3050,0.00025666199158485274
3051,0.0002567461430575035
3052,0.00025683029453015427
3053,0.000256914446002805
3054,0.0002569985974754558
3055,0.00025708274894810655
3056,0.00025716690042075735
3057,0.0002572510518934081
3058,0.0002573352033660589
3059,0.0002574193548387096
3060,0.0002575035063113604
3061,0.0002575876577840112
3062,0.00025767180925666196
3063,0.00025775596072931276
3064,0.0002578401122019635
3065,0.0002579242636746143
3066,0.00025800841514726504
3067,0.00025809256661991583
